,name,sector,sector_code,ticker
1582586,"China Soar Information Technology, Inc.",,,
1582589,Clone Algo Technologies Inc.,Other Services (except Public Administration),81.0,
1582605,Jpmbb Commercial Mortgage Securities Trust 2013-C14,Finance and Insurance,52.0,
1582616,"Norcraft Companies, Inc.",Manufacturing,32.0,NCFT
1582718,"TOA Optical Tech, Inc.",,,
1582741,TOA Carbon Fiber Inc.,,,
1582919,Flitways Technology Inc.,Other Services (except Public Administration),81.0,
1582962,Rich Cigars Inc,Manufacturing,31.0,
1582966,"Cheniere Energy Partners LP Holdings, LLC",Utilities,22.0,CQH
1582982,"Medical Transcription Billing, Corp",Information,51.0,
1583077,"Hospitality Investors Trust, Inc.",Finance and Insurance,52.0,
1583103,Valero Energy Partners LP,Transportation and Warehousing,48.0,VLP
1583107,"Theravance Biopharma, Inc.",Manufacturing,32.0,
1583138,Pulse Evolution Corp,"Arts, Entertainment, and Recreation",71.0,
1583513,"STG Group, Inc.",,,GDEF
1583648,"Pieris Pharmaceuticals, Inc.","Professional, Scientific, and Technical Services",54.0,
1583671,"Science TO Consumers, Inc.",Retail Trade,44.0,
1583712,Americredit Automobile Receivables Trust 2013-4,Finance and Insurance,52.0,
1583744,ARC Logistics Partners LP,Retail Trade,45.0,ARCX
1583771,"Contravir Pharmaceuticals, Inc.",Manufacturing,32.0,
1583773,"Ixir Productions, Inc.",Information,51.0,
1583965,Capital Auto Receivables Asset Trust 2013-3,Finance and Insurance,52.0,
1583993,BMO Covered Bond Guarantor Limited Partnership,Finance and Insurance,52.0,
1583994,Physicians Realty L.P.,Finance and Insurance,52.0,
1584057,Winha International Group LTD,Retail Trade,45.0,
1584104,X-Treme Investments Inc.,Real Estate and Rental and Leasing,53.0,
1584137,Advanced Environmental Petroleum Producers Inc.,"Professional, Scientific, and Technical Services",54.0,
1584207,"Onemain Holdings, Inc.",Finance and Insurance,52.0,LEAF
1584363,CNH Equipment Trust 2013-C,Finance and Insurance,52.0,
1584423,"APX Group Holdings, Inc.","Professional, Scientific, and Technical Services",54.0,
1584480,Uppersolution.Com,Information,51.0,
1584489,"House OF Bods Fitness, Inc.","Arts, Entertainment, and Recreation",71.0,
1584492,Comm 2013-Lc13 Mortgage Trust,Finance and Insurance,52.0,
1584509,Aramark,Accommodation and Food Services,72.0,ARMK
1584584,"Axiom Holdings, Inc.",Utilities,22.0,
1584618,"Atacama Resources International, Inc.","Professional, Scientific, and Technical Services",54.0,
1584693,"Grasshopper Staffing, Inc.","Arts, Entertainment, and Recreation",71.0,
15847,Butler National Corp,"Arts, Entertainment, and Recreation",71.0,BUKS
1584701,Tops Holding II Corp,Retail Trade,45.0,
1584747,SLM Student Loan Trust 2013-5,Finance and Insurance,52.0,
1584754,"Akoustis Technologies, Inc.",Manufacturing,33.0,
1584770,"Edgewater Bancorp, Inc.",Finance and Insurance,52.0,EGDW
1584831,Oxbridge RE Holdings LTD,Finance and Insurance,52.0,
1584952,EP Energy Corp,"Mining, Quarrying, and Oil and Gas Extraction",21.0,EPE
1584963,John Deere Owner Trust 2013-B,Finance and Insurance,52.0,
1585002,"Mcgraw-Hill Global Education Intermediate Holdings, LLC",Information,51.0,
1585023,"Coastway Bancorp, Inc.",Finance and Insurance,52.0,CWAY
1585064,Fidelity & Guaranty Life,Finance and Insurance,52.0,FGL
1585067,Wfrbs Commercial Mortgage Trust 2013-C16,Finance and Insurance,52.0,
1585101,"Hines Global Reit II, Inc.",Finance and Insurance,52.0,
1585149,Romulus Corp.,"Arts, Entertainment, and Recreation",71.0,
1585219,"Steadfast Apartment Reit, Inc.",Finance and Insurance,52.0,
1585364,Perrigo CO PLC,Manufacturing,32.0,PRGO
1585389,"Strategic Storage Trust II, Inc.",Finance and Insurance,52.0,
1585492,Hyundai Auto Receivables Trust 2013-C,Finance and Insurance,52.0,
1585583,"DEL Taco Restaurants, Inc.",Accommodation and Food Services,72.0,LEVY
1585608,"Jaguar Animal Health, Inc.",Manufacturing,32.0,
1585644,"Windstream Services, LLC",Information,51.0,
1585673,Citigroup Commercial Mortgage Trust 2013-Gc15,Finance and Insurance,52.0,
1585689,Hilton Worldwide Holdings Inc.,Accommodation and Food Services,72.0,HLT
1585738,"EYE ON Media Network, Inc.",Information,51.0,
1585755,First Harvest Corp.,Information,51.0,
1585790,"Advanced Disposal Services, Inc.",Administrative and Support and Waste Management and Remediation Services,56.0,
1585854,Sunedison Semiconductor LTD,Manufacturing,33.0,
1585898,World Omni Automobile Lease Securitization Trust 2013-A,Finance and Insurance,52.0,
1586049,Oxford Immunotec Global PLC,Manufacturing,32.0,OXFD
1586099,Toyota Auto Receivables 2013-B Owner Trust,Finance and Insurance,52.0,
1586105,Egalet Corp,Manufacturing,32.0,
1586227,"NEW Dimension Holdings, Inc.",,,
1586294,"GE Equipment Midticket Llc, Series 2013-1",Finance and Insurance,52.0,
1586300,CHC Group Ltd.,Health Care and Social Assistance,62.0,HELI
1586372,Dthera Sciences,"Professional, Scientific, and Technical Services",54.0,
1586452,"Luboa Group, Inc.",Other Services (except Public Administration),81.0,
1586454,Prime Meridian Holding CO,Finance and Insurance,52.0,
1586468,"Baristas Coffee Company, Inc.",Accommodation and Food Services,72.0,
1586491,"Gold Mountain, Inc.",,,
1586493,Storm RUN Acquisition Corp,,,
1586494,Hoverink International Holdings Inc.,,,
1586495,Blow & Drive Interlock Corp,Manufacturing,33.0,
1586497,Lightstone Technologies Inc.,,,
1586510,RS Soda Holdings Inc.,,,
1586511,FIG RUN Acquisition Corp,,,
1586513,Natural Resources Corp,Manufacturing,31.0,
1586549,Alife AIR Inc.,,,
1586551,Trail RUN Acquisition Corp,,,
1586552,Sgrep Inc.,,,
1586554,Chess Supersite Corp,"Arts, Entertainment, and Recreation",71.0,
1586559,Peach RUN Acquisition Corp,,,
1586573,Heyu Leisure Holidays Corp,,,
1586609,"ECO Integrated Technologies, Inc.",,,
1586611,Smarter APP World International Corp,,,
1586654,"American-Swiss Capital, Inc.",,,
1586727,"Miramar Labs, Inc.",Manufacturing,33.0,
1586883,Comm 2013-Ccre11 Mortgage Trust,Finance and Insurance,52.0,
1586988,CSA Holdings Inc.,Manufacturing,33.0,
1587063,"IMC Holdings, Inc.",Information,51.0,
1587221,Zosano Pharma Corp,Manufacturing,32.0,
1587231,"Trinseo Materials Finance, Inc.",Manufacturing,32.0,
1587234,GS Mortgage Securities Trust 2013-Gcj16,Finance and Insurance,52.0,
1587246,"Cypress Energy Partners, L.P.",Construction,23.0,CELP
1587285,"Somo, Inc.",Information,51.0,
1587413,Trinseo Materials Operating S.C. A.,Manufacturing,32.0,
1587476,"Principal Solar, Inc.",Utilities,22.0,
1587497,Morgan Stanley Bank OF America Merrill Lynch Trust 2013-C12,Finance and Insurance,52.0,
1587523,Knowles Corp,Manufacturing,33.0,
1587637,Universal Movers Corp,Transportation and Warehousing,48.0,
1587650,Appalachian Consumer Rate Relief Funding LLC,Finance and Insurance,52.0,
1587732,"ONE Gas, Inc.",Utilities,22.0,OGS
1587755,"Intrawest Resorts Holdings, Inc.","Arts, Entertainment, and Recreation",71.0,SNOW
1587980,Wfrbs Commercial Mortgage Trust 2013-C17,Finance and Insurance,52.0,
1587981,Comm 2013-Ccre12 Mortgage Trust,Finance and Insurance,52.0,
1587987,Newtek Business Services Corp.,,,
1588014,"ADM Endeavors, Inc.",Construction,23.0,
1588216,"RSP Permian, Inc.","Mining, Quarrying, and Oil and Gas Extraction",21.0,RSPP
1588238,Rice Energy Inc.,"Mining, Quarrying, and Oil and Gas Extraction",21.0,RICE
1588242,Denver Parent Corp,"Mining, Quarrying, and Oil and Gas Extraction",21.0,
1588251,Jpmbb Commercial Mortgage Securities Trust 2013-C15,Finance and Insurance,52.0,
1588272,"Nexpoint Capital, Inc.",,,
1588501,"GE Equipment Transportation Llc, Series 2013-2",Finance and Insurance,52.0,
1588656,Nissan Auto Lease Trust 2013-B,Finance and Insurance,52.0,
1588869,Cambridge Capital Acquisition Corp,,,CAMB
1588972,"Recro Pharma, Inc.",Manufacturing,32.0,
1589061,"Gyrodyne, LLC","Arts, Entertainment, and Recreation",71.0,
1589094,"Rightside Group, Ltd.",Other Services (except Public Administration),81.0,
1589096,Domain Media Corp,Other Services (except Public Administration),81.0,
1589149,"Massroots, Inc.",Information,51.0,
1589150,Regen Biopharma Inc,Manufacturing,32.0,
1589220,Santander Drive Auto Receivables Trust 2013-5,Finance and Insurance,52.0,
1589224,SLM Student Loan Trust 2013-6,Finance and Insurance,52.0,
1589361,"Mount TAM Biotechnologies, Inc.",Manufacturing,31.0,
1589526,Blue Bird Corp,Manufacturing,33.0,HCACU
1589632,World Omni Auto Receivables Trust 2013-B,Finance and Insurance,52.0,
1589644,Honda Auto Receivables 2013-4 Owner Trust,Finance and Insurance,52.0,
1589680,Ally Auto Receivables Trust 2013-2,Finance and Insurance,52.0,
1589699,Ford Credit Auto Lease Trust 2013-B,Finance and Insurance,52.0,
1589802,Wfrbs Commercial Mortgage Trust 2013-Ubs1,Finance and Insurance,52.0,
1589803,Wfrbs Commercial Mortgage Trust 2013-C18,Finance and Insurance,52.0,
1589804,Comm 2013-Ccre13 Mortgage Trust,Finance and Insurance,52.0,
1589845,Volkswagen Auto Loan Enhanced Trust 2013-2,Finance and Insurance,52.0,
1589919,"Premier Pacific Construction, Inc.",Construction,23.0,
1590044,Ezagoo Inc.,,,
1590058,Citigroup Commercial Mortgage Trust 2013-Gc17,Finance and Insurance,52.0,
1590181,BMW Vehicle Owner Trust 2013-A,Finance and Insurance,52.0,
1590211,Carmax Auto Owner Trust 2013-4,Finance and Insurance,52.0,
1590231,J.P. Morgan Chase Commercial Mortgage Securities Trust 2013-C16,Finance and Insurance,52.0,
1590364,Fortress Transportation & Infrastructure Investors LLC,Real Estate and Rental and Leasing,53.0,
1590383,"Biohitech Global, Inc.",Educational Services,61.0,
1590418,Focus Universal Inc.,"Professional, Scientific, and Technical Services",54.0,
1590496,Aerkomm Inc.,Retail Trade,45.0,
1590560,Uniqure N.V.,Manufacturing,32.0,
1590565,"Asia Equity Exchange Group, Inc.","Professional, Scientific, and Technical Services",54.0,
1590584,Civeo Corp,Accommodation and Food Services,72.0,
1590685,"Ournett Holdings, Inc.","Professional, Scientific, and Technical Services",54.0,
1590695,"Twinlab Consolidated Holdings, Inc.",Manufacturing,32.0,
1590714,Platform Specialty Products Corp,Manufacturing,32.0,PAH
1590715,"Ngfc Equities, Inc.",Other Services (except Public Administration),81.0,
1590717,"Caretrust Reit, Inc.",Finance and Insurance,52.0,
1590743,Diamond Technology Enterprises Inc.,Retail Trade,44.0,
1590750,"Miragen Therapeutics, Inc.",Health Care and Social Assistance,62.0,
1590757,Morgan Stanley Bank OF America Merrill Lynch Trust 2013-C13,Finance and Insurance,52.0,
1590799,Riverview Financial Corp,Finance and Insurance,52.0,
1590877,Regenxbio Inc.,Manufacturing,32.0,
1590895,"Eldorado Resorts, Inc.",Accommodation and Food Services,72.0,
1590955,"Paycom Software, Inc.",Information,51.0,
1590976,"Malibu Boats, Inc.",Manufacturing,33.0,MBUU
1590997,Americredit Automobile Receivables Trust 2013-5,Finance and Insurance,52.0,
1591024,CNH Equipment Trust 2013-D,Finance and Insurance,52.0,
1591096,Presbia PLC,Manufacturing,33.0,
1591157,Pocket Games Inc.,Information,51.0,
1591165,Medovex Corp.,Manufacturing,33.0,
1591330,United Development Funding Income Fund V,Finance and Insurance,52.0,
1591517,Time Inc.,Information,51.0,
1591565,"Bally, Corp.",Retail Trade,44.0,
1591588,"A-Mark Precious Metals, Inc.",Retail Trade,44.0,
1591602,California Republic Auto Receivables Trust 2013-2,Finance and Insurance,52.0,
1591615,"Poverty Dignified, Inc.",Manufacturing,33.0,
1591670,Farmland Partners Inc.,Finance and Insurance,52.0,
1591698,Paylocity Holding Corp,Information,51.0,
1591763,"Enable Midstream Partners, LP",Transportation and Warehousing,48.0,
1591768,"KM Wedding Events Management, Inc.",Other Services (except Public Administration),81.0,
1591834,"American Energy Capital Partners - Energy Recovery Program, LP","Mining, Quarrying, and Oil and Gas Extraction",21.0,
1591877,Sizmek Inc.,"Professional, Scientific, and Technical Services",54.0,
1591890,"1347 Property Insurance Holdings, Inc.",Finance and Insurance,52.0,
1591913,Qpagos,Retail Trade,45.0,
1592000,"Enlink Midstream, LLC",Transportation and Warehousing,48.0,
1592016,"Agrofresh Solutions, Inc.",,,
1592057,"Enviva Partners, LP",Manufacturing,32.0,
1592058,Party City Holdco Inc.,Retail Trade,45.0,
1592107,Stark Naked Bobbers,Manufacturing,33.0,
1592143,Cabela'S Master Credit Card Trust,Finance and Insurance,52.0,
1592145,Cabela'S Credit Card Master Note Trust,Finance and Insurance,52.0,
1592264,Capital Auto Receivables Asset Trust 2013-4,Finance and Insurance,52.0,
1592288,"Dimension Therapeutics, Inc.",Manufacturing,32.0,
1592290,Mercedes-Benz Auto Lease Trust 2013-B,Finance and Insurance,52.0,
1592291,Ford Credit Auto Owner Trust 2013-D,Finance and Insurance,52.0,
1592329,Clifton Bancorp Inc.,Finance and Insurance,52.0,
1592365,Instride Inc,Retail Trade,45.0,
1592379,"Papa Murphy'S Holdings, Inc.",Accommodation and Food Services,72.0,
1592386,"Virtu Financial, Inc.",Finance and Insurance,52.0,
1592407,Sugar Creek Financial Corp./Md/,Finance and Insurance,52.0,
1592411,DKG Capital Inc.,"Arts, Entertainment, and Recreation",71.0,
1592480,"Continental Building Products, Inc.",Manufacturing,32.0,
1592592,Worlds Mall Inc,Information,51.0,
1592603,"Nulife Sciences, Inc.","Professional, Scientific, and Technical Services",54.0,
1592706,"Sb/Rh Holdings, LLC",Manufacturing,33.0,
1592745,"Nexpoint Multifamily Capital Trust, Inc.",Finance and Insurance,52.0,
1592781,Nissan Auto Receivables 2013-C Owner Trust,Finance and Insurance,52.0,
1592782,Nukkleus Inc.,"Professional, Scientific, and Technical Services",54.0,
1592998,"Upholstery International, Inc.",Other Services (except Public Administration),81.0,
1593001,"Nightfood Holdings, Inc.",Manufacturing,31.0,
1593034,Endo International PLC,Manufacturing,32.0,
1593195,"Tronc, Inc.",Information,51.0,
1593204,Adaiah Distribution Inc,Wholesale Trade,42.0,
1593222,"City Office Reit, Inc.",Finance and Insurance,52.0,
1593269,Jpmbb Commercial Mortgage Securities Trust 2013-C17,Finance and Insurance,52.0,
1593470,"Tiger Reef, Inc.",Accommodation and Food Services,72.0,
1593538,Navient Corp,Finance and Insurance,52.0,
1593548,"AP Gaming Holdco, Inc.",Manufacturing,33.0,
1593549,"Nugene International, Inc.",Manufacturing,32.0,
1593773,Kange Corp,"Professional, Scientific, and Technical Services",54.0,
1593812,Vaulted Gold Bullion Trust,Finance and Insurance,52.0,
1593936,"Michaels Companies, Inc.",Retail Trade,45.0,
1594012,"Investors Bancorp, Inc.",Finance and Insurance,52.0,
1594100,Comm 2014-Ccre14 Mortgage Trust,Finance and Insurance,52.0,
1594109,Grubhub Inc.,Other Services (except Public Administration),81.0,
1594114,Ketdarina Corp,Wholesale Trade,42.0,
1594136,GS Mortgage Securities Trust 2014-Gc18,Finance and Insurance,52.0,
1594204,Zhen Ding Resources Inc.,"Mining, Quarrying, and Oil and Gas Extraction",21.0,
1594219,Preston Corp.,"Mining, Quarrying, and Oil and Gas Extraction",21.0,
1594337,"Corium International, Inc.",Manufacturing,32.0,
1594420,Pentair PLC,Manufacturing,33.0,
1594466,"Parsley Energy, Inc.","Mining, Quarrying, and Oil and Gas Extraction",21.0,
1594485,"Royal Bakery Holdings, Inc.",Accommodation and Food Services,72.0,
1594555,"HV Bancorp, Inc.",Finance and Insurance,52.0,
1594590,Paragon Offshore PLC,"Mining, Quarrying, and Oil and Gas Extraction",21.0,
1594617,LA Quinta Holdings Inc.,Accommodation and Food Services,72.0,
1594686,Washington Prime Group Inc.,Finance and Insurance,52.0,
1594688,SLM Student Loan Trust 2014-1,Finance and Insurance,52.0,
1594864,"Juno Therapeutics, Inc.",Manufacturing,32.0,
1594879,"Zoe'S Kitchen, Inc.",Accommodation and Food Services,72.0,
1595097,"Corbus Pharmaceuticals Holdings, Inc.",Manufacturing,32.0,
1595122,Fifth Third Auto Trust 2014-1,Finance and Insurance,52.0,
1595140,"Trhf CO Limited, Inc.",Manufacturing,32.0,
1595239,Santander Drive Auto Receivables Trust 2014-1,Finance and Insurance,52.0,
1595262,"IMS Health Holdings, Inc.",Information,51.0,
1595326,3D Total Solutions Inc.,Information,51.0,
1595527,"American Realty Capital NEW York City Reit, Inc.",Finance and Insurance,52.0,
1595552,"Peekay Boutiques, Inc.",Retail Trade,45.0,
1595627,"Inland Residential Properties Trust, Inc.",Finance and Insurance,52.0,
1595710,Morgan Stanley Bank OF America Merrill Lynch Trust 2014-C14,Finance and Insurance,52.0,
1595726,Comm 2014-Ccre15 Mortgage Trust,Finance and Insurance,52.0,
1595974,"Rubicon Project, Inc.",Information,51.0,
1596062,Q Biomed Inc.,Manufacturing,32.0,
1596089,Eteris B.V.,Manufacturing,33.0,
1596448,Maxima Group Inc.,Other Services (except Public Administration),81.0,
1596532,"Arista Networks, Inc.",Manufacturing,33.0,
1596783,"Catalent, Inc.",Manufacturing,32.0,
1596792,Ford Credit Auto Owner Trust 2014-A,Finance and Insurance,52.0,
1596946,Quotient LTD,Manufacturing,32.0,
1596958,Wfrbs Commercial Mortgage Trust 2014-Lc14,Finance and Insurance,52.0,
1596961,"Rumbleon, Inc.","Professional, Scientific, and Technical Services",54.0,
1596967,Moelis & CO,Finance and Insurance,52.0,
1596993,Dorian LPG Ltd.,Transportation and Warehousing,48.0,
1597032,Capital Auto Receivables Asset Trust 2014-1,Finance and Insurance,52.0,
1597033,Sabre Corp,Information,51.0,
1597131,Glori Energy Inc.,"Mining, Quarrying, and Oil and Gas Extraction",21.0,
1597264,Blueprint Medicines Corp,Manufacturing,32.0,
1597313,"Viewray, Inc.",Manufacturing,33.0,
1597339,Jpmbb Commercial Mortgage Securities Trust 2014-C18,Finance and Insurance,52.0,
1597483,"Visual Acumen, Inc.",Information,51.0,
1597503,Northstar Asset Management Group Inc.,Real Estate and Rental and Leasing,53.0,
1597553,"Sage Therapeutics, Inc.",Manufacturing,32.0,
1597672,Rayonier Advanced Materials Inc.,Manufacturing,32.0,
1597811,Hyundai Auto Receivables Trust 2014-A,Finance and Insurance,52.0,
1597846,Greenpro Capital Corp.,Information,51.0,
1597891,"Madison & 51st, Inc.",,,
1597892,Jrsis Health Care Corp,Health Care and Social Assistance,62.0,
1597929,"Socialplay Usa, Inc.",Retail Trade,45.0,
1598014,IHS Markit Ltd.,Information,51.0,
1598308,Texas Jack OIL & GAS Corp,"Professional, Scientific, and Technical Services",54.0,
1598323,Agro Capital Management Corp.,Transportation and Warehousing,48.0,
1598397,Volkswagen Auto Lease Trust 2014-A,Finance and Insurance,52.0,
1598428,Timkensteel Corp,Manufacturing,33.0,
1598646,"Minerva Neurosciences, Inc.",Manufacturing,32.0,
1598665,"Heritage Insurance Holdings, Inc.",Finance and Insurance,52.0,
1598683,"Recursos Queliz, Inc.","Mining, Quarrying, and Oil and Gas Extraction",21.0,
